600
1.836394e-07  1.000000e+00
2.170284e-07  9.999999e-01
2.504174e-07  9.999997e-01
2.838063e-07  9.999994e-01
3.171953e-07  9.999989e-01
3.505843e-07  9.999980e-01
3.839733e-07  9.999965e-01
4.173623e-07  9.999942e-01
4.507513e-07  9.999909e-01
4.841402e-07  9.999860e-01
5.175292e-07  9.999791e-01
5.509182e-07  9.999696e-01
5.843072e-07  9.999567e-01
6.176962e-07  9.999396e-01
6.510851e-07  9.999171e-01
6.844741e-07  9.998881e-01
7.178631e-07  9.998511e-01
7.512521e-07  9.998044e-01
7.846411e-07  9.997461e-01
8.180301e-07  9.996740e-01
8.514190e-07  9.995856e-01
8.848080e-07  9.994781e-01
9.181970e-07  9.993482e-01
9.515860e-07  9.991925e-01
9.849750e-07  9.990070e-01
1.018364e-06  9.987872e-01
1.051753e-06  9.985284e-01
1.085142e-06  9.982252e-01
1.118531e-06  9.978716e-01
1.151920e-06  9.974613e-01
1.185309e-06  9.969873e-01
1.218698e-06  9.964419e-01
1.252087e-06  9.958167e-01
1.285476e-06  9.951029e-01
1.318865e-06  9.942907e-01
1.352254e-06  9.933698e-01
1.385643e-06  9.923289e-01
1.419032e-06  9.911560e-01
1.452421e-06  9.898384e-01
1.485810e-06  9.883625e-01
1.519199e-06  9.867136e-01
1.552588e-06  9.848765e-01
1.585977e-06  9.828348e-01
1.619366e-06  9.805716e-01
1.652755e-06  9.780686e-01
1.686144e-06  9.753072e-01
1.719533e-06  9.722674e-01
1.752922e-06  9.689286e-01
1.786311e-06  9.652696e-01
1.819699e-06  9.612680e-01
1.853088e-06  9.569010e-01
1.886477e-06  9.521451e-01
1.919866e-06  9.469762e-01
1.953255e-06  9.413697e-01
1.986644e-06  9.353008e-01
2.020033e-06  9.287442e-01
2.053422e-06  9.216749e-01
2.086811e-06  9.140678e-01
2.120200e-06  9.058979e-01
2.153589e-06  8.971409e-01
2.186978e-06  8.877733e-01
2.220367e-06  8.777724e-01
2.253756e-06  8.671168e-01
2.287145e-06  8.557866e-01
2.320534e-06  8.437636e-01
2.353923e-06  8.310321e-01
2.387312e-06  8.175787e-01
2.420701e-06  8.033927e-01
2.454090e-06  7.884670e-01
2.487479e-06  7.727977e-01
2.520868e-06  7.563852e-01
2.554257e-06  7.392340e-01
2.587646e-06  7.213534e-01
2.621035e-06  7.027576e-01
2.654424e-06  6.834663e-01
2.687813e-06  6.635048e-01
2.721202e-06  6.429039e-01
2.754591e-06  6.217008e-01
2.787980e-06  5.999386e-01
2.821369e-06  5.776667e-01
2.854758e-06  5.549405e-01
2.888147e-06  5.318213e-01
2.921536e-06  5.083764e-01
2.954925e-06  4.846783e-01
2.988314e-06  4.608047e-01
3.021703e-06  4.368374e-01
3.055092e-06  4.128621e-01
3.088481e-06  3.889677e-01
3.121870e-06  3.652447e-01
3.155259e-06  3.417851e-01
3.188648e-06  3.186808e-01
3.222037e-06  2.960225e-01
3.255426e-06  2.738989e-01
3.288815e-06  2.523951e-01
3.322204e-06  2.315914e-01
3.355593e-06  2.115625e-01
3.388982e-06  1.923761e-01
3.422371e-06  1.740920e-01
3.455760e-06  1.567612e-01
3.489149e-06  1.404249e-01
3.522538e-06  1.251145e-01
3.555927e-06  1.108505e-01
3.589316e-06  9.764289e-02
3.622705e-06  8.549105e-02
3.656093e-06  7.438384e-02
3.689482e-06  6.430026e-02
3.722871e-06  5.521008e-02
3.756260e-06  4.707478e-02
3.789649e-06  3.984849e-02
3.823038e-06  3.347926e-02
3.856427e-06  2.791026e-02
3.889816e-06  2.308110e-02
3.923205e-06  1.892914e-02
3.956594e-06  1.539081e-02
3.989983e-06  1.240277e-02
4.023372e-06  9.903094e-03
4.056761e-06  7.832164e-03
4.090150e-06  6.133555e-03
4.123539e-06  4.754663e-03
4.156928e-06  3.647186e-03
4.190317e-06  2.767433e-03
4.223706e-06  2.076462e-03
4.257095e-06  1.540072e-03
4.290484e-06  1.128672e-03
4.323873e-06  8.170317e-04
4.357262e-06  5.839642e-04
4.390651e-06  4.119428e-04
4.424040e-06  2.866912e-04
4.457429e-06  1.967606e-04
4.490818e-06  1.331138e-04
4.524207e-06  8.873196e-05
4.557596e-06  5.825272e-05
4.590985e-06  3.764728e-05
4.624374e-06  2.394034e-05
4.657763e-06  1.497269e-05
4.691152e-06  9.205158e-06
4.724541e-06  5.560437e-06
4.757930e-06  3.298470e-06
4.791319e-06  1.920513e-06
4.824708e-06  1.096967e-06
4.858097e-06  6.143365e-07
4.891486e-06  3.371447e-07
4.924875e-06  1.812088e-07
4.958264e-06  9.533344e-08
4.991653e-06  4.906364e-08
5.025042e-06  2.468669e-08
5.058431e-06  1.213639e-08
5.091820e-06  5.825980e-09
5.125209e-06  2.729139e-09
5.158598e-06  1.246746e-09
5.191987e-06  5.550588e-10
5.225376e-06  2.406668e-10
5.258765e-06  1.015574e-10
5.292154e-06  4.167931e-11
5.325543e-06  1.662393e-11
5.358932e-06  6.439245e-12
5.392321e-06  2.420487e-12
5.425710e-06  8.822853e-13
5.459098e-06  3.116161e-13
5.492487e-06  1.065602e-13
5.525876e-06  3.525235e-14
5.559265e-06  1.127317e-14
5.592654e-06  3.481844e-15
5.626043e-06  1.037797e-15
5.659432e-06  2.982512e-16
5.692821e-06  8.257338e-17
5.726210e-06  2.200391e-17
5.759599e-06  5.638565e-18
5.792988e-06  1.388183e-18
5.826377e-06  3.280404e-19
5.859766e-06  7.433554e-20
5.893155e-06  1.613739e-20
5.926544e-06  3.352814e-21
5.959933e-06  6.660230e-22
5.993322e-06  1.263658e-22
6.026711e-06  2.287599e-23
6.060100e-06  3.947135e-24
6.093489e-06  6.484404e-25
6.126878e-06  1.013142e-25
6.160267e-06  1.503840e-26
6.193656e-06  2.118236e-27
6.227045e-06  2.828076e-28
6.260434e-06  3.574755e-29
6.293823e-06  4.272934e-30
6.327212e-06  4.824018e-31
6.360601e-06  5.137643e-32
6.393990e-06  5.155281e-33
6.427379e-06  4.867734e-34
6.460768e-06  4.319479e-35
6.494157e-06  3.597502e-36
6.527546e-06  2.808422e-37
6.560935e-06  2.052262e-38
6.594324e-06  1.401912e-39
6.627713e-06  8.939752e-41
6.661102e-06  5.314193e-42
6.694491e-06  2.940608e-43
6.727880e-06  1.512503e-44
6.761269e-06  7.220661e-46
6.794658e-06  3.194711e-47
6.828047e-06  1.307985e-48
6.861436e-06  4.947934e-50
6.894825e-06  1.726704e-51
6.928214e-06  5.550063e-53
6.961603e-06  1.640467e-54
6.994992e-06  4.451631e-56
7.028381e-06  1.107225e-57
7.061770e-06  2.519942e-59
7.095159e-06  5.238953e-61
7.128548e-06  9.932292e-63
7.161937e-06  1.714140e-64
7.195326e-06  2.688221e-66
7.228715e-06  3.824060e-68
7.262104e-06  4.925313e-70
7.295492e-06  5.733100e-72
7.328881e-06  6.019743e-74
7.362270e-06  5.690806e-76
7.395659e-06  4.834379e-78
7.429048e-06  3.683244e-80
7.462437e-06  2.511792e-82
7.495826e-06  1.530133e-84
7.529215e-06  8.309672e-87
7.562604e-06  4.014698e-89
7.595993e-06  1.721985e-91
7.629382e-06  6.543264e-94
7.662771e-06  2.197945e-96
7.696160e-06  6.512583e-99
7.729549e-06  1.698431e-101
7.762938e-06  3.889842e-104
7.796327e-06  7.805933e-107
7.829716e-06  1.369407e-109
7.863105e-06  2.095312e-112
7.896494e-06  2.789675e-115
7.929883e-06  3.224145e-118
7.963272e-06  3.226902e-121
7.996661e-06  2.790026e-124
8.030050e-06  2.078784e-127
8.063439e-06  1.331383e-130
8.096828e-06  7.311218e-134
8.130217e-06  3.433649e-137
8.163606e-06  1.375544e-140
8.196995e-06  4.688175e-144
8.230384e-06  1.355779e-147
8.263773e-06  3.317876e-151
8.297162e-06  6.852256e-155
8.330551e-06  1.190998e-158
8.363940e-06  1.737319e-162
8.397329e-06  2.120858e-166
8.430718e-06  2.160553e-170
8.464107e-06  1.831396e-174
8.497496e-06  1.287927e-178
8.530885e-06  7.492120e-183
8.564274e-06  3.594346e-187
8.597663e-06  1.417812e-191
8.631052e-06  4.584243e-196
8.664441e-06  1.211204e-200
8.697830e-06  2.606774e-205
8.731219e-06  4.555587e-210
8.764608e-06  6.443825e-215
8.797997e-06  7.353408e-220
8.831386e-06  6.747609e-225
8.864775e-06  4.962288e-230
8.898164e-06  2.914894e-235
8.931553e-06  1.362994e-240
8.964942e-06  5.055916e-246
8.998331e-06  1.482615e-251
9.031720e-06  3.424919e-257
9.065109e-06  6.210396e-263
9.098497e-06  8.807888e-269
9.131886e-06  9.734796e-275
9.165275e-06  8.353838e-281
9.198664e-06  5.545405e-287
9.232053e-06  2.836839e-293
9.265442e-06  1.114137e-299
9.298831e-06  3.346379e-306
9.332220e-06  7.656962e-313
9.365609e-06  1.329481e-319
9.398998e-06  0.000000e+00
9.432387e-06  0.000000e+00
9.465776e-06  0.000000e+00
9.499165e-06  0.000000e+00
9.532554e-06  0.000000e+00
9.565943e-06  0.000000e+00
9.599332e-06  0.000000e+00
9.632721e-06  0.000000e+00
9.666110e-06  0.000000e+00
9.699499e-06  0.000000e+00
9.732888e-06  0.000000e+00
9.766277e-06  0.000000e+00
9.799666e-06  0.000000e+00
9.833055e-06  0.000000e+00
9.866444e-06  0.000000e+00
9.899833e-06  0.000000e+00
9.933222e-06  0.000000e+00
9.966611e-06  0.000000e+00
1.000000e-05  0.000000e+00
